date,location,temperature_c,humidity_pct,rainfall_mm,co2_ppm,aqi,energy_kwh,water_liters,renewable_pct,extreme_weather_index,risk_level
2024-03-27,Hyderabad,30.27,80.79,4.31,471.27,87.8,460.5,3471.82,36.91,12.94,Moderate
2024-03-28,Delhi,33.22,69.52,7.75,484.85,83.0,499.3,3270.77,37.54,29.91,Moderate
2024-03-29,Hyderabad,30.92,68.4,7.73,492.2,89.4,512.15,3305.36,34.84,9.92,Moderate
2024-03-30,Bengaluru,30.5,79.6,5.12,482.51,72.5,505.43,3180.03,35.32,3.93,Moderate
2024-03-31,Delhi,36.05,68.96,2.49,472.27,87.1,514.79,3143.32,34.56,57.42,High
2024-04-01,Delhi,34.67,62.08,12.45,461.9,102.7,524.15,3138.91,27.32,37.88,High
2024-04-02,Hyderabad,31.43,76.66,7.62,465.43,93.6,462.84,2910.0,29.07,15.99,Moderate
2024-04-03,Chennai,31.18,76.4,6.32,465.21,77.4,403.41,3152.07,27.24,19.9,Moderate
2024-04-04,Hyderabad,32.8,75.36,10.5,464.64,78.4,500.33,3145.13,32.9,24.55,Moderate
2024-04-05,Chennai,31.9,73.06,9.76,481.93,93.9,417.31,3230.35,23.73,22.34,Moderate
2024-04-06,Mumbai,33.34,66.85,1.47,473.72,94.7,553.21,3335.76,26.69,36.48,Moderate
2024-04-07,Hyderabad,33.74,61.89,27.76,467.72,85.3,527.2,3437.65,30.02,36.1,Moderate
2024-04-08,Mumbai,31.79,64.71,17.79,477.73,103.3,477.65,3356.79,34.45,17.29,Moderate
2024-04-09,Bengaluru,30.83,66.18,6.43,470.29,128.2,478.04,3161.29,26.09,12.89,Moderate
2024-04-10,Bengaluru,31.98,64.09,18.96,483.05,85.8,478.67,2864.99,21.23,17.76,Moderate
2024-04-11,Bengaluru,35.29,60.55,8.46,480.34,87.5,451.89,2997.75,28.35,45.94,High
2024-04-12,Delhi,32.12,62.55,3.01,485.44,115.3,479.97,2979.18,27.79,25.31,Moderate
2024-04-13,Hyderabad,33.01,63.99,15.25,464.82,108.9,511.81,3159.65,22.39,34.83,Moderate
2024-04-14,Mumbai,27.61,67.3,8.95,465.69,62.3,319.25,3146.8,27.56,8.3,Low
2024-04-15,Chennai,29.0,69.39,1.91,467.91,86.1,392.62,2898.83,27.28,2.5,Moderate
2024-04-16,Delhi,34.36,59.32,2.16,471.25,91.0,478.02,3367.29,24.06,37.94,Moderate
2024-04-17,Delhi,27.85,71.73,4.03,474.9,89.7,423.08,3367.98,30.03,5.15,Moderate
2024-04-18,Mumbai,30.37,67.27,21.12,461.55,83.5,442.8,2926.0,29.4,13.38,Moderate
2024-04-19,Mumbai,32.62,65.44,6.17,480.63,118.1,462.02,2869.0,31.59,25.21,Moderate
2024-04-20,Hyderabad,33.17,59.14,5.98,469.46,68.6,518.16,2907.45,29.36,26.28,Moderate
2024-04-21,Bengaluru,31.51,77.46,3.83,457.15,78.0,464.11,3077.25,35.45,9.71,Moderate
2024-04-22,Hyderabad,32.69,77.14,11.23,475.26,97.2,405.65,2933.78,35.27,25.75,Moderate
2024-04-23,Delhi,29.73,69.09,10.86,481.94,106.8,457.95,2793.34,19.49,3.06,Moderate
2024-04-24,Mumbai,31.19,65.94,7.07,473.01,101.3,507.22,3066.74,19.08,2.76,Moderate
2024-04-25,Hyderabad,32.48,75.24,5.18,473.63,86.3,487.76,2931.9,17.61,28.48,Moderate
2024-04-26,Chennai,30.78,64.47,16.98,478.04,111.8,432.77,3031.09,14.73,5.42,Moderate
2024-04-27,Bengaluru,30.65,67.32,13.28,477.87,104.6,534.96,2880.61,19.08,8.03,Moderate
2024-04-28,Bengaluru,32.1,71.04,2.61,477.31,88.8,520.73,3269.38,25.1,23.15,Moderate
2024-04-29,Hyderabad,31.75,61.8,11.73,464.57,107.9,454.85,3174.08,30.23,17.52,Moderate
2024-04-30,Delhi,29.44,63.07,3.59,466.25,69.1,391.41,2897.07,23.15,9.38,Moderate
2024-05-01,Chennai,32.46,62.55,4.68,518.517305289642,151.85268733831668,714.1518510718589,3071.95,24.18,17.24,Moderate
2024-05-02,Bengaluru,34.82,58.18,8.28,461.07,92.0,466.11,3257.6,30.89,43.95,Moderate
2024-05-03,Chennai,31.81,60.58,5.41,474.87,118.8,461.4,2919.05,26.09,17.13,Moderate
2024-05-04,Hyderabad,32.13,63.27,9.54,482.38,79.6,438.46,3128.48,22.02,11.89,Moderate
2024-05-05,Delhi,28.85,70.51,3.77,472.64,88.0,417.72,3178.74,30.75,8.82,Moderate
2024-05-06,Delhi,32.38,76.14,12.59,477.0,98.9,414.2,3456.58,17.97,25.36,Moderate
2024-05-07,Mumbai,30.09,66.46,5.69,479.26,99.4,451.3,3174.61,26.02,3.36,Moderate
2024-05-08,Hyderabad,30.15,72.38,0.39,460.01,78.9,454.64,3074.94,19.9,9.27,Moderate
2024-05-09,Bengaluru,32.04,78.19,7.95,467.47,100.5,448.42,3325.77,25.94,21.18,Moderate
2024-05-10,Mumbai,32.25,70.46,32.99,475.54,109.7,546.54,3440.14,27.26,14.93,Moderate
2024-05-11,Mumbai,30.39,63.28,6.03,469.18,98.7,467.96,3037.13,26.17,11.69,Moderate
2024-05-12,Mumbai,28.15,69.65,8.87,473.51,93.1,428.14,2875.46,28.27,6.27,Moderate
2024-05-13,Chennai,31.59,68.95,0.52,468.14,92.6,480.92,3182.66,20.92,20.11,Moderate
2024-05-14,Chennai,30.09,59.3,6.41,472.34,117.6,379.76,3237.18,21.84,10.39,Moderate
2024-05-15,Hyderabad,31.71,73.44,6.94,467.91,83.2,483.27,3052.1,22.2,10.76,Moderate
2024-05-16,Hyderabad,33.38,68.93,6.46,468.57,87.8,486.49,3449.44,28.43,32.63,Moderate
2024-05-17,Bengaluru,32.64,59.95,2.27,476.37,87.4,449.16,3406.52,22.94,16.82,Moderate
2024-05-18,Chennai,33.5,62.6,4.62,462.84,80.9,456.3,3141.0,24.14,29.02,Moderate
2024-05-19,Bengaluru,28.73,72.96,1.24,469.72,84.6,452.94,3150.44,20.41,1.51,Moderate
2024-05-20,Mumbai,26.64,76.74,19.04,458.3,89.3,435.77,2884.24,21.06,8.94,Low
2024-05-21,Chennai,30.57,71.81,12.47,474.84,91.5,434.32,3025.76,23.23,2.86,Moderate
2024-05-22,Delhi,27.47,72.06,8.89,456.86,116.1,419.2,3091.38,29.62,4.25,Moderate
2024-05-23,Chennai,26.15,86.67,3.95,467.24,75.8,460.15,2897.85,14.15,3.32,Low
2024-05-24,Mumbai,30.39,60.3,5.96,466.61,76.4,403.12,2653.07,22.07,15.59,Moderate
2024-05-25,Hyderabad,30.54,70.58,4.23,476.9,95.2,477.83,3127.37,18.79,6.79,Moderate
2024-05-26,Bengaluru,30.38,61.84,12.77,461.76,90.5,472.66,3101.17,14.93,10.54,Moderate
2024-05-27,Hyderabad,33.16,79.66,3.18,476.05,98.9,483.9,3529.34,21.48,39.95,Moderate
2024-05-28,Mumbai,29.78,67.63,10.02,475.69,85.4,401.64,3128.64,22.22,5.13,Moderate
2024-05-29,Mumbai,30.62,74.61,3.88,479.25,62.7,398.47,3389.48,21.2,15.94,Moderate
2024-05-30,Hyderabad,32.12,64.23,9.26,471.42,120.7,445.93,3316.6,17.13,15.3,Moderate
2024-05-31,Mumbai,30.89,69.62,3.33,465.32,80.5,511.78,3034.83,17.56,7.28,Moderate
2024-06-01,Mumbai,26.78,78.6,2.32,463.21,142.6,414.28,3175.25,20.23,13.74,Moderate
2024-06-02,Chennai,31.28,65.44,6.86,465.97,90.8,486.07,3172.06,17.33,13.9,Moderate
2024-06-03,Hyderabad,29.49,67.3,2.23,472.74,90.4,446.97,3166.32,16.29,7.49,Moderate
2024-06-04,Chennai,30.41,62.08,17.31,453.59,91.1,489.42,3051.97,24.87,17.45,Moderate
2024-06-05,Delhi,31.34,61.76,9.82,474.21,115.4,458.58,3132.3,24.47,15.18,Moderate
2024-06-06,Bengaluru,27.85,63.72,7.96,464.54,85.5,412.82,2939.52,21.72,11.66,Moderate
2024-06-07,Delhi,31.07,56.75,15.52,478.29,72.5,466.66,2731.46,25.21,21.06,Moderate
2024-06-08,Mumbai,31.03,69.88,2.23,465.2,78.1,450.94,2900.42,24.05,13.55,Moderate
2024-06-09,Hyderabad,27.79,77.12,15.97,458.36,79.3,448.77,3005.89,15.03,4.54,Low
2024-06-10,Delhi,26.78,70.77,0.19,451.58,88.2,348.66,3084.36,19.67,3.54,Low
2024-06-11,Mumbai,30.07,48.5,0.82,463.33,94.0,475.49,2623.06,10.38,14.85,Moderate
2024-06-12,Bengaluru,27.95,70.4,10.13,466.12,88.0,377.72,2828.57,9.39,17.85,Moderate
2024-06-13,Chennai,30.24,68.88,4.15,467.03,84.8,437.99,2751.67,12.05,8.05,Moderate
2024-06-14,Chennai,33.3,76.0,9.52,466.9,64.1,437.68,3086.97,12.9,32.24,Moderate
2024-06-15,Mumbai,28.49,74.49,5.98,471.43,103.3,319.35,2928.63,20.17,8.15,Moderate
2024-06-16,Mumbai,29.41,72.16,3.48,461.04,84.2,444.81,3449.52,18.13,9.01,Moderate
2024-06-17,Bengaluru,29.31,59.5,3.56,475.52,71.8,375.62,2855.33,20.16,12.27,Moderate
2024-06-18,Mumbai,32.38,54.16,2.26,476.17,90.3,498.88,2905.15,18.06,20.54,Moderate
2024-06-19,Delhi,29.47,65.6,11.01,467.07,86.5,423.56,2978.56,23.5,14.1,Moderate
2024-06-20,Mumbai,28.1,75.39,8.45,462.63,98.6,442.83,2910.78,15.52,10.87,Moderate
2024-06-21,Mumbai,28.33,71.1,4.3,464.46,72.6,379.61,2963.91,11.3,6.27,Low
2024-06-22,Hyderabad,28.05,69.32,7.69,468.35,102.1,476.94,2898.19,12.77,18.89,Moderate
2024-06-23,Hyderabad,29.34,75.41,10.13,472.95,120.7,487.1,2987.02,8.65,5.9,Moderate
2024-06-24,Bengaluru,27.27,74.99,0.44,456.39,88.1,397.63,3144.91,27.4,11.76,Low
2024-06-25,Bengaluru,25.57,68.72,3.04,467.83,93.7,417.5,3177.67,24.56,6.13,Low
2024-06-26,Delhi,29.07,75.3,5.69,468.86,103.3,462.07,3170.36,13.67,2.06,Moderate
2024-06-27,Bengaluru,27.72,76.82,4.22,467.47,75.8,396.2,2952.47,18.02,10.87,Low
2024-06-28,Chennai,31.16,65.82,13.04,466.43,83.1,524.11,2960.44,22.08,8.59,Moderate
2024-06-29,Bengaluru,27.03,64.65,7.94,471.64,69.3,379.81,2636.45,24.84,5.19,Low
2024-06-30,Hyderabad,23.54,72.07,3.46,472.87,93.0,363.91,3055.69,23.8,16.58,Low
2024-07-01,Hyderabad,28.74,68.26,0.69,458.99,112.8,393.17,3297.39,19.07,6.8,Moderate
2024-07-02,Bengaluru,27.4,75.23,2.57,460.93,100.1,360.77,3000.31,15.23,9.24,Low
2024-07-03,Bengaluru,27.94,73.61,1.48,470.04,89.5,455.22,3008.99,6.33,6.78,Moderate
2024-07-04,Chennai,28.65,60.84,6.17,466.43,65.8,391.29,2810.73,11.02,8.88,Moderate
2024-07-05,Mumbai,24.65,70.2,1.33,468.72,71.5,389.48,2934.83,11.38,10.16,Low
2024-07-06,Mumbai,29.27,67.92,9.51,447.91,84.5,478.55,3200.46,19.18,22.99,Moderate
2024-07-07,Hyderabad,27.08,71.29,6.54,464.48,88.1,387.17,2861.63,16.84,12.19,Low
2024-07-08,Hyderabad,25.73,70.68,1.26,462.99,104.1,383.14,2982.2,16.16,10.48,Low
2024-07-09,Bengaluru,26.99,64.71,0.9,463.27,117.4,351.74,2942.22,14.62,7.04,Low
2024-07-10,Delhi,27.07,70.67,2.56,463.31,90.4,384.94,2817.69,12.52,20.37,Low
2024-07-11,Chennai,26.12,71.75,5.92,473.33,72.9,459.05,2906.51,18.4,4.01,Low
2024-07-12,Hyderabad,29.39,57.83,5.03,467.35,75.0,386.99,3054.36,16.65,14.72,Moderate
2024-07-13,Chennai,27.38,62.54,5.21,476.82,99.0,382.43,2939.13,22.33,1.67,Moderate
2024-07-14,Bengaluru,27.1,68.05,0.9,461.77,93.0,433.69,3173.37,18.55,7.27,Low
2024-07-15,Hyderabad,26.26,73.3,4.77,473.06,101.3,441.55,2732.91,10.9,4.13,Low
2024-07-16,Bengaluru,31.07,76.09,1.97,462.12,135.0,545.16,3421.48,28.96,12.81,Moderate
2024-07-17,Bengaluru,25.49,75.89,3.81,469.97,106.5,377.08,3044.67,21.29,4.18,Low
2024-07-18,Chennai,26.06,74.77,5.77,472.92,75.9,416.6,2941.3,7.81,2.15,Low
2024-07-19,Delhi,29.8,74.36,11.29,471.26,73.3,416.02,3199.88,10.14,9.45,Moderate
2024-07-20,Delhi,28.22,69.2,12.28,465.2,85.5,385.15,3026.77,7.57,11.3,Moderate
2024-07-21,Chennai,25.75,72.8,7.85,465.76,77.7,453.49,3469.82,28.02,12.39,Low
2024-07-22,Chennai,26.62,75.06,7.02,461.43,89.0,444.54,2928.74,15.63,4.74,Low
2024-07-23,Hyderabad,28.58,67.02,1.82,454.74,110.5,462.93,2829.6,17.91,13.21,Moderate
2024-07-24,Hyderabad,25.45,68.1,5.8,459.95,83.7,360.74,3196.09,16.97,3.43,Low
2024-07-25,Delhi,26.31,79.32,8.55,456.1,73.1,381.19,3214.23,23.69,5.72,Low
2024-07-26,Bengaluru,23.96,72.19,2.57,457.47,73.0,375.6,2740.32,22.04,9.29,Low
2024-07-27,Chennai,24.64,66.91,7.74,467.2,97.6,386.2,2618.01,15.23,6.8,Low
2024-07-28,Mumbai,27.27,84.7,3.39,444.4,89.0,384.44,3250.13,11.61,12.46,Low
2024-07-29,Delhi,24.12,62.29,17.84,462.16,98.7,398.41,2778.96,21.72,10.62,Low
2024-07-30,Hyderabad,26.63,65.45,2.19,462.77,74.5,408.52,2656.09,13.1,4.84,Low
2024-07-31,Mumbai,27.81,79.08,0.24,472.45,78.1,456.11,2669.25,11.9,7.92,Moderate
2024-08-01,Delhi,28.29,76.61,2.24,455.39,92.4,453.1,3092.36,11.03,1.23,Moderate
2024-08-02,Hyderabad,25.6,64.88,2.07,466.82,97.9,370.4,2791.79,7.27,7.07,Low
2024-08-03,Hyderabad,28.16,73.31,3.79,469.63,103.4,441.36,2955.55,20.23,3.39,Moderate
2024-08-04,Delhi,23.14,66.54,2.21,466.04,73.2,426.81,2825.31,22.49,10.98,Low
2024-08-05,Chennai,25.79,78.38,2.62,461.56,98.9,461.22,2710.65,13.24,3.3,Low
2024-08-06,Hyderabad,29.05,75.87,1.99,475.38,114.5,459.04,2971.61,12.08,12.33,Moderate
2024-08-07,Mumbai,28.67,74.63,6.84,446.46,71.7,383.24,2931.28,23.4,11.51,Low
2024-08-08,Hyderabad,23.57,71.22,0.44,471.29,72.8,368.21,3045.55,13.97,12.04,Low
2024-08-09,Chennai,25.39,81.44,4.2,466.23,106.1,436.49,2979.95,17.41,11.57,Low
2024-08-10,Chennai,26.46,75.86,0.62,459.63,85.2,342.01,2787.05,25.84,1.97,Low
2024-08-11,Chennai,24.56,64.6,3.08,464.0,117.7,350.45,3016.92,18.1,6.61,Low
2024-08-12,Mumbai,24.86,73.6,2.66,457.36,69.4,399.41,2804.97,19.5,7.0,Low
2024-08-13,Hyderabad,23.33,77.88,2.6,459.08,69.5,418.0,2922.18,15.39,17.2,Low
2024-08-14,Chennai,25.7,65.85,1.82,466.99,82.2,367.98,2731.7,18.3,8.51,Low
2024-08-15,Hyderabad,29.96,68.07,0.52,456.5,114.6,453.0,3048.11,19.44,9.77,Moderate
2024-08-16,Mumbai,24.28,61.55,2.58,462.06,88.5,413.97,2761.85,15.02,14.41,Low
2024-08-17,Bengaluru,24.43,70.73,3.01,465.91,73.5,387.11,3094.95,16.37,6.33,Low
2024-08-18,Chennai,26.71,61.14,8.01,467.38,101.0,421.02,3160.45,7.48,3.0,Low
2024-08-19,Mumbai,26.84,63.41,0.15,467.72,72.8,429.34,3241.83,17.98,13.34,Low
2024-08-20,Hyderabad,23.95,72.41,5.32,464.59,93.8,377.86,3054.86,13.31,12.43,Low
2024-08-21,Bengaluru,25.03,70.1,4.99,452.79,67.9,394.76,3229.31,23.49,3.43,Low
2024-08-22,Delhi,20.9,77.58,1.3,467.84,84.0,332.41,2718.24,15.61,11.18,Low
2024-08-23,Chennai,23.38,72.94,8.26,469.04,62.7,349.78,2648.57,13.75,7.07,Low
2024-08-24,Bengaluru,26.65,71.77,0.9,468.9,106.2,459.69,2762.35,14.67,14.05,Moderate
2024-08-25,Delhi,26.76,70.77,0.27,471.1,107.9,368.03,3188.0,16.05,5.79,Low
2024-08-26,Bengaluru,23.45,69.43,6.09,455.16,103.7,353.91,3447.58,19.64,2.49,Low
2024-08-27,Delhi,25.23,71.5,3.66,461.3,102.5,403.62,3209.11,9.37,5.06,Low
2024-08-28,Chennai,26.43,79.59,6.73,477.05,88.7,390.38,3012.53,19.13,14.81,Low
2024-08-29,Bengaluru,24.29,71.9,13.73,456.71,73.5,370.5,2918.18,22.61,15.18,Low
2024-08-30,Mumbai,23.62,63.55,13.22,466.25,62.4,391.32,2899.45,24.41,12.58,Low
2024-08-31,Bengaluru,26.64,57.06,9.52,472.0,104.5,372.69,3106.6,13.51,2.66,Low
2024-09-01,Bengaluru,24.14,88.25,18.6,458.13,122.3,392.95,2860.36,16.45,12.49,Low
2024-09-02,Mumbai,25.78,81.91,4.36,468.43,69.8,437.96,3170.45,7.88,7.18,Low
2024-09-03,Delhi,25.67,66.01,1.34,470.7,80.2,412.35,2990.16,10.97,4.26,Low
2024-09-04,Bengaluru,23.13,64.77,2.04,465.15,74.6,444.17,2736.84,22.79,6.73,Low
2024-09-05,Hyderabad,26.92,66.39,1.82,463.03,115.4,377.54,3038.6,21.61,10.46,Moderate
2024-09-06,Bengaluru,26.97,79.27,0.77,466.57,84.7,383.23,3027.14,20.94,12.61,Low
2024-09-07,Mumbai,22.9,67.9,2.23,452.45,94.5,369.44,2845.72,13.15,5.63,Low
2024-09-08,Bengaluru,26.97,60.93,1.55,455.81,73.6,400.33,2908.05,13.42,2.63,Low
2024-09-09,Chennai,20.54,66.56,5.08,462.34,110.4,405.79,2868.7,14.77,10.92,Low
2024-09-10,Bengaluru,22.78,79.05,4.12,468.84,75.6,400.89,2894.04,12.73,7.97,Low
2024-09-11,Bengaluru,24.16,71.26,7.58,463.98,92.5,341.54,3075.25,24.43,11.38,Low
2024-09-12,Hyderabad,26.2,66.92,5.58,473.41,80.2,436.83,3303.84,16.19,5.92,Low
2024-09-13,Mumbai,19.21,64.85,7.06,469.78,75.5,243.73,2373.42,17.37,10.8,Low
2024-09-14,Mumbai,24.44,68.99,3.87,455.91,93.5,387.42,2932.14,28.1,7.2,Low
2024-09-15,Delhi,23.89,58.0,2.3,465.93,78.9,365.72,2597.71,29.8,12.84,Low
2024-09-16,Hyderabad,23.89,77.04,2.34,465.37,105.9,376.5,3128.34,16.64,12.66,Low
2024-09-17,Bengaluru,25.68,77.73,2.09,463.22,115.4,381.35,3055.57,9.18,3.51,Low
2024-09-18,Hyderabad,21.06,73.82,1.07,464.86,64.3,335.94,2720.16,14.1,13.79,Low
2024-09-19,Mumbai,25.44,73.65,0.16,459.84,85.1,364.66,3322.59,20.7,10.65,Low
2024-09-20,Delhi,24.93,64.26,0.98,453.99,94.4,342.93,2703.44,28.63,7.03,Low
2024-09-21,Delhi,22.37,73.26,1.03,465.23,99.4,339.48,2795.93,26.48,8.53,Low
2024-09-22,Mumbai,25.63,81.99,0.16,475.48,79.6,446.68,3081.09,11.62,12.85,Low
2024-09-23,Bengaluru,22.82,88.75,4.26,466.69,75.3,378.9,2911.82,26.57,7.96,Low
2024-09-24,Mumbai,23.37,67.26,0.06,466.23,96.1,406.62,2685.86,16.74,6.98,Low
2024-09-25,Mumbai,24.6,68.74,4.23,459.09,75.6,377.63,3260.94,24.47,14.76,Low
2024-09-26,Chennai,26.82,71.86,4.52,477.66,104.1,418.72,2777.04,23.32,10.6,Moderate
2024-09-27,Delhi,23.95,70.35,1.35,464.82,122.5,406.81,2936.38,27.0,8.84,Low
2024-09-28,Bengaluru,24.17,70.21,4.42,456.89,71.6,353.74,3370.69,29.13,19.37,Low
2024-09-29,Bengaluru,20.6,73.77,4.28,466.34,69.7,352.38,2877.84,21.83,8.16,Low
2024-09-30,Mumbai,23.93,65.97,5.36,467.11,77.6,423.07,2656.42,13.26,7.59,Low
2024-10-01,Hyderabad,22.87,66.75,2.86,453.22,63.7,400.13,2374.99,16.16,9.68,Low
2024-10-02,Delhi,21.33,70.19,0.82,463.11,58.5,398.88,2659.05,26.47,11.16,Low
2024-10-03,Mumbai,24.37,71.49,1.16,462.55,85.9,321.66,3005.86,22.63,7.62,Low
2024-10-04,Mumbai,25.2,79.28,1.97,461.6,57.0,457.44,2902.98,27.35,13.51,Low
2024-10-05,Mumbai,24.1,72.63,6.03,453.82,97.1,356.55,2607.04,22.41,17.0,Low
2024-10-06,Delhi,27.15,71.64,13.32,467.33,80.4,434.11,3038.64,18.56,10.99,Low
2024-10-07,Delhi,23.31,69.02,3.03,461.62,66.4,382.05,2795.65,23.33,22.29,Low
2024-10-08,Bengaluru,26.21,74.64,2.95,463.25,102.1,414.16,3019.16,18.7,2.03,Low
2024-10-09,Mumbai,23.98,74.95,2.92,464.08,78.7,317.74,2951.28,24.86,6.66,Low
2024-10-10,Chennai,23.58,76.87,2.88,463.37,92.0,366.28,2908.74,24.09,11.4,Low
2024-10-11,Delhi,21.18,69.63,2.27,454.41,68.6,292.25,2593.98,24.68,7.62,Low
2024-10-12,Hyderabad,22.97,78.37,5.26,472.51,84.1,345.04,3082.85,22.56,3.46,Low
2024-10-13,Bengaluru,23.47,77.22,4.59,464.49,89.0,370.0,3070.59,22.56,8.33,Low
2024-10-14,Chennai,24.31,66.78,3.16,455.83,102.5,406.59,2677.32,21.77,0.0,Low
2024-10-15,Bengaluru,24.43,83.0,1.45,467.8,97.2,388.21,2698.35,25.47,9.45,Low
2024-10-16,Hyderabad,26.42,76.42,4.66,455.75,90.7,386.38,2944.03,29.23,5.9,Low
2024-10-17,Delhi,23.79,69.99,1.99,465.78,73.9,400.86,2902.06,28.13,22.97,Low
2024-10-18,Chennai,21.59,74.8,8.42,453.86,74.7,359.82,3242.56,26.3,11.28,Low
2024-10-19,Mumbai,20.26,73.65,0.65,472.43,85.9,397.96,2896.39,21.72,2.07,Low
2024-10-20,Mumbai,22.46,69.31,1.19,464.28,105.0,345.61,3229.81,24.7,7.42,Low
2024-10-21,Bengaluru,23.82,76.45,5.19,451.55,91.1,385.59,3000.0,24.54,13.1,Low
2024-10-22,Mumbai,24.87,62.81,7.59,457.12,115.5,411.88,3056.4,21.32,11.37,Low
2024-10-23,Chennai,27.35,77.2,1.05,468.66,104.6,449.08,3492.83,20.76,2.98,Moderate
2024-10-24,Bengaluru,27.05,61.89,4.59,466.2,78.7,437.24,3026.91,31.5,7.36,Low
2024-10-25,Delhi,27.4,60.86,3.22,467.28,70.5,323.77,2828.07,25.77,9.24,Low
2024-10-26,Chennai,19.77,70.44,1.46,480.04,123.5,361.11,2956.47,29.78,10.61,Low
2024-10-27,Chennai,23.17,65.98,4.34,458.77,82.7,370.38,2892.98,25.91,5.95,Low
2024-10-28,Chennai,27.6,71.29,5.71,461.5,89.6,411.91,3264.18,25.06,18.77,Moderate
2024-10-29,Chennai,24.55,75.75,2.28,464.67,59.5,380.23,2632.87,23.5,14.97,Low
2024-10-30,Mumbai,25.62,59.99,0.77,467.95,108.6,381.74,2808.51,23.74,14.63,Low
2024-10-31,Chennai,21.29,56.76,3.02,463.72,70.9,379.4,2619.16,24.46,11.46,Low
2024-11-01,Hyderabad,23.7,76.03,1.83,461.0,65.4,436.28,2989.77,19.45,15.53,Low
2024-11-02,Bengaluru,24.6,73.95,1.94,455.56,66.5,348.15,2710.37,21.49,18.8,Low
2024-11-03,Hyderabad,22.82,70.79,1.95,470.12,78.0,379.99,3141.49,31.37,20.44,Low
2024-11-04,Delhi,23.55,72.08,8.49,466.02,84.8,407.11,2906.38,25.74,5.78,Low
2024-11-05,Chennai,22.29,75.01,0.12,463.72,67.5,335.61,2750.35,19.61,11.28,Low
2024-11-06,Mumbai,23.3,68.75,2.12,472.7,96.9,360.83,2670.98,29.91,14.25,Low
2024-11-07,Delhi,26.84,68.79,3.42,474.6,90.1,381.52,2795.18,18.66,2.66,Low
2024-11-08,Bengaluru,22.53,65.37,5.48,475.46,92.3,420.58,2783.39,27.9,12.45,Low
2024-11-09,Mumbai,25.69,76.84,6.35,475.03,96.4,442.61,2892.33,31.31,8.81,Low
2024-11-10,Delhi,26.98,76.43,1.67,465.56,108.3,418.32,2938.37,28.94,8.1,Moderate
2024-11-11,Hyderabad,26.02,61.2,9.68,462.6,106.5,459.19,3134.89,27.79,10.13,Low
2024-11-12,Hyderabad,25.61,72.42,4.88,460.02,102.2,379.07,2877.96,27.8,18.31,Low
2024-11-13,Bengaluru,26.53,58.62,5.48,468.81,83.7,417.27,2583.9,22.73,2.39,Low
2024-11-14,Hyderabad,25.6,71.98,0.14,469.51,94.2,412.37,2959.34,26.64,9.04,Low
2024-11-15,Delhi,25.3,72.43,1.94,470.79,94.8,345.84,3098.52,27.77,14.66,Low
2024-11-16,Mumbai,25.95,70.71,3.62,461.73,81.9,400.58,3239.45,27.08,17.61,Low
2024-11-17,Mumbai,24.87,73.9,5.42,477.82,68.9,379.32,2926.67,28.81,0.0,Low
2024-11-18,Delhi,23.6,71.9,3.04,467.95,98.2,347.11,2321.63,30.12,9.93,Low
2024-11-19,Hyderabad,27.43,83.23,10.27,469.53,78.6,441.15,2953.59,29.42,10.89,Moderate
2024-11-20,Mumbai,22.67,76.38,7.35,476.67,84.0,372.4,2957.63,31.6,10.96,Low
2024-11-21,Mumbai,22.7,67.12,5.02,471.28,89.4,288.81,3020.46,27.53,6.21,Low
2024-11-22,Chennai,25.12,72.29,11.09,458.61,89.8,465.95,2809.6,26.42,11.64,Low
2024-11-23,Delhi,23.5,73.75,9.87,450.06,46.8,332.71,2770.05,22.7,13.26,Low
2024-11-24,Mumbai,24.17,74.69,3.24,463.77,129.4,378.36,2954.62,30.04,15.81,Low
2024-11-25,Chennai,20.87,62.52,2.17,477.39,91.1,346.55,2815.98,31.28,6.74,Low
2024-11-26,Mumbai,23.28,77.33,7.34,471.36,91.2,357.51,3098.51,26.31,14.19,Low
2024-11-27,Chennai,25.65,65.76,0.6,465.78,101.2,438.7,2723.66,26.73,10.8,Low
2024-11-28,Hyderabad,24.0,65.36,5.81,453.67,69.7,332.38,3188.05,22.13,16.37,Low
2024-11-29,Mumbai,26.17,69.79,3.95,480.35,79.3,416.38,2937.95,33.95,0.0,Low
2024-11-30,Hyderabad,29.25,63.3,3.63,477.41,77.1,431.0,2634.77,36.71,24.72,Moderate
2024-12-01,Delhi,29.19,78.13,0.32,463.7,100.8,422.27,3088.24,27.57,16.4,Moderate
2024-12-02,Mumbai,28.88,70.03,5.29,475.06,94.4,446.2,3366.54,18.88,6.18,Moderate
2024-12-03,Mumbai,25.85,60.83,1.1,477.84,79.5,369.77,2760.43,30.56,6.55,Low
2024-12-04,Mumbai,27.03,60.51,3.95,467.23,96.3,456.22,2931.95,24.89,11.63,Moderate
2024-12-05,Hyderabad,23.72,70.31,8.12,483.05,95.1,375.3,2992.06,26.63,2.58,Low
2024-12-06,Chennai,26.66,71.44,4.99,465.45,68.3,410.81,2949.94,27.56,6.73,Low
2024-12-07,Chennai,25.99,82.12,0.78,464.29,98.7,464.9,3042.97,34.0,14.27,Low
2024-12-08,Mumbai,24.17,81.08,9.78,456.91,74.8,427.56,3087.06,26.3,5.68,Low
2024-12-09,Mumbai,28.11,72.44,12.95,466.69,94.4,398.55,3248.26,26.4,9.87,Moderate
